-0.0,-9.8,-19.6,-29.400000000000002,-39.2,-49.0,-58.800000000000004,-68.60000000000001,-78.4,-88.2,-98.0,-107.80000000000001,-117.60000000000001,-127.4,-137.20000000000002,-147.0,-156.8,-166.60000000000002,-176.4,-186.20000000000002
-0.0,-4.9,-19.6,-44.1,-78.4,-122.50000000000001,-176.4,-240.10000000000002,-313.6,-396.90000000000003,-490.00000000000006,-592.9000000000001,-705.6,-828.1,-960.4000000000001,-1102.5,-1254.4,-1416.1000000000001,-1587.6000000000001,-1768.9
0,-9.8,-19.6,-29.400000000000002,-39.2,-49.0,-58.8,-68.6,-78.39999999999999,-88.19999999999999,-97.99999999999999,-107.79999999999998,-117.59999999999998,-127.39999999999998,-137.2,-147.0,-156.8,-166.60000000000002,-176.40000000000003,-186.20000000000005
0,-9.8,-29.400000000000002,-58.800000000000004,-98.0,-147.0,-205.8,-274.4,-352.79999999999995,-440.99999999999994,-538.9999999999999,-646.7999999999998,-764.3999999999999,-891.7999999999998,-1028.9999999999998,-1175.9999999999998,-1332.7999999999997,-1499.3999999999996,-1675.7999999999997,-1861.9999999999998
